Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,BIOL,201, ,001,"INTR EVOL & ECOL","Hooker, Laura;Lalonde, Robert",194,63.11,15.98,96,0,160,29,5,0,0,2,1,1,6,19,29,25,15,18,28,26,10,9,12,8,9
UBCO,2016,W,BIOL,201, ,OVERALL,"INTR EVOL & ECOL"," ",199,63.11,15.98,96,0,160,29,10,0,0,2,1,1,6,19,29,25,15,18,28,26,10,9,12,8,9
UBCO,2016,W,BIOL,202, ,001,"INTRO BIOSTATS","Pither, Jason",206,69.49,16.25,99,1,165,35,5,0,1,2,1,2,3,27,35,1,7,12,16,17,29,28,28,14,13
UBCO,2016,W,BIOL,202, ,OVERALL,"INTRO BIOSTATS"," ",211,69.49,16.25,99,1,165,35,10,0,1,2,1,2,3,27,35,1,7,12,16,17,29,28,28,14,13
UBCO,2016,W,BIOL,204, ,001,"VERT STRUCT&FUNC","Reid, Scott",118,68.41,12.98,92,33,105,12,0,0,1,0,0,0,2,10,12,4,11,14,10,16,12,13,15,3,7
UBCO,2016,W,BIOL,204, ,OVERALL,"VERT STRUCT&FUNC"," ",118,68.41,12.98,92,33,105,12,0,0,1,0,0,0,2,10,12,4,11,14,10,16,12,13,15,3,7
UBCO,2016,W,BIOL,205, ,001,"COMP INVERTBRAT","Nelson, Matthew",60,69.14,12.3,89,9,53,6,1,0,0,1,0,0,0,5,6,0,1,6,11,3,15,8,7,2,0
UBCO,2016,W,BIOL,205, ,OVERALL,"COMP INVERTBRAT"," ",61,69.14,12.3,89,9,53,6,2,0,0,1,0,0,0,5,6,0,1,6,11,3,15,8,7,2,0
UBCO,2016,W,BIOL,209, ,001,"ALG FNG BRPHYTES","Walker, Ian",36,69.2,13.19,94,32,32,3,0,0,1,0,0,0,1,2,3,0,3,3,7,6,4,3,1,1,4
UBCO,2016,W,BIOL,209, ,OVERALL,"ALG FNG BRPHYTES"," ",36,69.2,13.19,94,32,32,3,0,0,1,0,0,0,1,2,3,0,3,3,7,6,4,3,1,1,4
UBCO,2016,W,BIOL,228, ,001,"INTRO MICROBIOL","Kluftinger, Janet",214,71,13.48,96,38,189,23,2,0,0,0,0,0,1,22,23,5,16,22,14,23,20,10,41,24,14
UBCO,2016,W,BIOL,228, ,OVERALL,"INTRO MICROBIOL"," ",216,71,13.48,96,38,189,23,4,0,0,0,0,0,1,22,23,5,16,22,14,23,20,10,41,24,14
UBCO,2016,W,BIOL,232, ,001,"HMN INFC DISES","Kluftinger, Janet",107,76.6,10.31,98,50,107,0,0,0,0,0,0,0,0,0,0,1,0,10,13,9,21,5,23,7,18
UBCO,2016,W,BIOL,232, ,OVERALL,"HMN INFC DISES"," ",107,76.6,10.31,98,50,107,0,0,0,0,0,0,0,0,0,0,1,0,10,13,9,21,5,23,7,18
UBCO,2016,W,BIOL,265, ,001,"PRINC GENETICS","D'Souza, Brendan",237,69.16,14.47,100,22,215,17,4,0,1,0,0,1,4,12,17,18,17,22,21,29,20,27,21,22,18
UBCO,2016,W,BIOL,265, ,OVERALL,"PRINC GENETICS"," ",237,69.16,14.47,100,22,215,17,4,0,1,0,0,1,4,12,17,18,17,22,21,29,20,27,21,22,18
UBCO,2016,W,BIOL,301, ,001,"EVOL PRINCIPLES","Russello, Michael",47,75.13,12.2,96,45,46,1,0,0,0,0,0,0,0,1,1,0,3,4,7,3,6,6,4,8,5
UBCO,2016,W,BIOL,301, ,OVERALL,"EVOL PRINCIPLES"," ",47,75.13,12.2,96,45,46,1,0,0,0,0,0,0,0,1,1,0,3,4,7,3,6,6,4,8,5
UBCO,2016,W,BIOL,306, ,001,"ECOLOGY ANIMALS","Ford, Adam",70,78.66,6.8,93,58,70,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,11,14,23,10,3
UBCO,2016,W,BIOL,306, ,OVERALL,"ECOLOGY ANIMALS"," ",70,78.66,6.8,93,58,70,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,11,14,23,10,3
UBCO,2016,W,BIOL,307, ,001,"LIMNOLOGY","Curtis, Paul",28,75.7,5,86,67,27,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,9,8,5,1,0
UBCO,2016,W,BIOL,307, ,OVERALL,"LIMNOLOGY"," ",29,75.7,5,86,67,27,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,9,8,5,1,0
UBCO,2016,W,BIOL,308, ,001,"POPULATION BIOL","Lalonde, Robert",50,78.22,16.94,100,0,49,1,0,0,0,1,0,0,0,0,1,1,2,5,3,2,3,6,7,8,12
UBCO,2016,W,BIOL,308, ,OVERALL,"POPULATION BIOL"," ",50,78.22,16.94,100,0,49,1,0,0,0,1,0,0,0,0,1,1,2,5,3,2,3,6,7,8,12
UBCO,2016,W,BIOL,311, ,001,"BIOCHEM I","Plunkett, Richard",118,79.69,7.96,93,49,116,2,0,0,0,0,0,0,0,2,2,1,0,0,2,6,19,18,38,19,13
UBCO,2016,W,BIOL,311, ,OVERALL,"BIOCHEM I"," ",118,79.69,7.96,93,49,116,2,0,0,0,0,0,0,0,2,2,1,0,0,2,6,19,18,38,19,13
UBCO,2016,W,BIOL,312, ,001,"VIROLOGY","Gibson, Deanna",96,75.22,11.57,95,14,94,2,0,0,0,0,1,0,1,0,2,1,2,6,4,13,15,11,28,10,4
UBCO,2016,W,BIOL,312, ,OVERALL,"VIROLOGY"," ",96,75.22,11.57,95,14,94,2,0,0,0,0,1,0,1,0,2,1,2,6,4,13,15,11,28,10,4
UBCO,2016,W,BIOL,313, ,001,"SCIENCE WRITING","Hodges, Karen",17,75,7.49,89,61,16,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,4,4,1,0
UBCO,2016,W,BIOL,313, ,OVERALL,"SCIENCE WRITING"," ",17,75,7.49,89,61,16,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,4,4,1,0
UBCO,2016,W,BIOL,314, ,001,"MED MICROBIOLOGY","Kluftinger, Janet",121,71.93,15.52,99,0,114,7,0,0,0,1,0,1,2,3,7,10,8,4,5,17,15,9,20,14,12
UBCO,2016,W,BIOL,314, ,OVERALL,"MED MICROBIOLOGY"," ",121,71.93,15.52,99,0,114,7,0,0,0,1,0,1,2,3,7,10,8,4,5,17,15,9,20,14,12
UBCO,2016,W,BIOL,318, ,001,"IMMUNOLOGY","Gibson, Deanna",127,71.23,10.5,94,40,123,3,1,0,0,0,0,0,0,3,3,4,9,11,19,14,19,19,15,11,2
UBCO,2016,W,BIOL,318, ,OVERALL,"IMMUNOLOGY"," ",127,71.23,10.5,94,40,123,3,1,0,0,0,0,0,0,3,3,4,9,11,19,14,19,19,15,11,2
UBCO,2016,W,BIOL,319, ,001,"BIOCHEM II","Plunkett, Richard",74,74.4,13.71,98,30,70,2,1,0,1,0,0,0,2,0,2,2,4,7,6,4,6,11,11,12,7
UBCO,2016,W,BIOL,319, ,OVERALL,"BIOCHEM II"," ",74,74.4,13.71,98,30,70,2,1,0,1,0,0,0,2,0,2,2,4,7,6,4,6,11,11,12,7
UBCO,2016,W,BIOL,341, ,001,"NEUROBIOLOGY","Mathieson, W",129,79.09,14.59,99,0,125,3,0,1,0,2,0,0,0,1,3,1,2,6,7,9,13,14,21,25,27
UBCO,2016,W,BIOL,341, ,OVERALL,"NEUROBIOLOGY"," ",129,79.09,14.59,99,0,125,3,0,1,0,2,0,0,0,1,3,1,2,6,7,9,13,14,21,25,27
UBCO,2016,W,BIOL,350, ,001,"CLIN NEUROSC","Mathieson, W",90,81.24,10.28,98,53,89,0,1,0,0,0,0,0,0,0,0,2,2,1,3,8,7,12,16,19,19
UBCO,2016,W,BIOL,350, ,002,"CLIN NEUROSC","Mathieson, W",59,68.46,17.26,96,11,54,5,0,0,0,0,1,1,1,2,5,7,5,3,7,7,1,7,4,9,4
UBCO,2016,W,BIOL,350, ,OVERALL,"CLIN NEUROSC"," ",149,76.14,14.84,98,11,143,5,1,0,0,0,1,1,1,2,5,9,7,4,10,15,8,19,20,28,23
UBCO,2016,W,BIOL,354, ,001,"CELL PHYSIOLOGY","Rheault, Mark",112,75.74,9.32,94,46,110,1,0,0,1,0,0,0,0,1,1,0,4,5,8,20,20,16,14,17,6
UBCO,2016,W,BIOL,354, ,OVERALL,"CELL PHYSIOLOGY"," ",112,75.74,9.32,94,46,110,1,0,0,1,0,0,0,0,1,1,0,4,5,8,20,20,16,14,17,6
UBCO,2016,W,BIOL,356, ,001,"COMP ANML PHYSI","Reid, Scott",41,70.1,13.96,98,43,35,4,1,0,1,0,0,0,0,4,4,1,7,2,3,2,4,4,5,4,3
UBCO,2016,W,BIOL,356, ,OVERALL,"COMP ANML PHYSI"," ",42,70.1,13.96,98,43,35,4,2,0,1,0,0,0,0,4,4,1,7,2,3,2,4,4,5,4,3
UBCO,2016,W,BIOL,357, ,001,"INTRO ENTOMOLOGY","Lalonde, Robert",32,78.09,11.72,96,37,31,1,0,0,0,0,0,0,1,0,1,0,0,2,2,1,6,3,8,4,5
UBCO,2016,W,BIOL,357, ,OVERALL,"INTRO ENTOMOLOGY"," ",32,78.09,11.72,96,37,31,1,0,0,0,0,0,0,1,0,1,0,0,2,2,1,6,3,8,4,5
UBCO,2016,W,BIOL,363, ,001,"DEVELPMNTL BIOL","Nilson, Ellen",76,77.03,12.93,97,46,71,5,0,0,0,0,0,0,0,5,5,1,2,3,4,8,10,4,16,10,13
UBCO,2016,W,BIOL,363, ,OVERALL,"DEVELPMNTL BIOL"," ",76,77.03,12.93,97,46,71,5,0,0,0,0,0,0,0,5,5,1,2,3,4,8,10,4,16,10,13
UBCO,2016,W,BIOL,366, ,001,"MOLECULAR GENTCS","Martin, Morgan",159,69.21,15.07,96,16,142,17,0,0,0,0,1,2,2,12,17,9,14,13,15,14,17,15,20,12,13
UBCO,2016,W,BIOL,366, ,OVERALL,"MOLECULAR GENTCS"," ",159,69.21,15.07,96,16,142,17,0,0,0,0,1,2,2,12,17,9,14,13,15,14,17,15,20,12,13
UBCO,2016,W,BIOL,375, ,001,"FL FAUNA INLAND","Hooker, Laura",14,80,7.57,93,68,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,1,3
UBCO,2016,W,BIOL,375, ,OVERALL,"FL FAUNA INLAND"," ",14,80,7.57,93,68,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,1,3
UBCO,2016,W,BIOL,380, ,001,"FOOD INDUST MCRB","Nelson, Louise",59,74.86,13.46,93,5,58,1,0,0,0,1,0,0,0,0,1,0,2,7,3,8,7,6,10,9,6
UBCO,2016,W,BIOL,380, ,OVERALL,"FOOD INDUST MCRB"," ",59,74.86,13.46,93,5,58,1,0,0,0,1,0,0,0,0,1,0,2,7,3,8,7,6,10,9,6
UBCO,2016,W,BIOL,381, ,001,"ENVRMTL MCROBIOL","Hooker, Laura",83,71.55,12.33,98,41,79,3,1,0,0,0,0,0,0,3,3,2,11,6,6,14,7,7,12,9,5
UBCO,2016,W,BIOL,381, ,OVERALL,"ENVRMTL MCROBIOL"," ",83,71.55,12.33,98,41,79,3,1,0,0,0,0,0,0,3,3,2,11,6,6,14,7,7,12,9,5
UBCO,2016,W,BIOL,382, ,001,"PROKARYOTIC PHYS","Plunkett, Richard",96,78.69,11.69,99,33,94,2,0,0,0,0,0,0,2,0,2,0,1,2,9,10,7,18,13,18,16
UBCO,2016,W,BIOL,382, ,OVERALL,"PROKARYOTIC PHYS"," ",96,78.69,11.69,99,33,94,2,0,0,0,0,0,0,2,0,2,0,1,2,9,10,7,18,13,18,16
UBCO,2016,W,BIOL,393, ,101,"BIOCHEM LAB","D'Souza, Brendan;Plunkett, Richard",52,83.96,8.11,99,63,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,4,12,15,13
UBCO,2016,W,BIOL,393, ,OVERALL,"BIOCHEM LAB"," ",52,83.96,8.11,99,63,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,4,12,15,13
UBCO,2016,W,BIOL,410, ,001,"PLNT-MCRB INTCTN","Hart, Miranda",18,73.39,16.49,90,20,17,1,0,0,0,0,0,1,0,0,1,0,1,0,2,3,2,2,3,1,3
UBCO,2016,W,BIOL,410, ,OVERALL,"PLNT-MCRB INTCTN"," ",18,73.39,16.49,90,20,17,1,0,0,0,0,0,1,0,0,1,0,1,0,2,3,2,2,3,1,3
UBCO,2016,W,BIOL,414, ,001,"ADV FIELD ECOLGY","Klironomos, John",11,83.18,6.29,92,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,3
UBCO,2016,W,BIOL,414, ,OVERALL,"ADV FIELD ECOLGY"," ",11,83.18,6.29,92,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,3
UBCO,2016,W,BIOL,420,A,001,"SPEC TOPICS BIOL","D'Souza, Brendan",37,82.97,12.1,97,39,34,1,0,0,2,0,0,0,1,0,1,0,0,1,1,2,2,4,3,9,12
UBCO,2016,W,BIOL,420, ,OVERALL,"SPEC TOPICS BIOL"," ",115,83.13,11.05,98,35,110,2,1,0,2,0,0,0,2,0,2,1,0,2,3,4,9,11,16,31,33
UBCO,2016,W,BIOL,420,B,001,"SPEC TOPICS BIOL","Deyholos, Michael",31,88.35,5.61,97,73,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,13,14
UBCO,2016,W,BIOL,420, ,OVERALL,"SPEC TOPICS BIOL"," ",115,83.13,11.05,98,35,110,2,1,0,2,0,0,0,2,0,2,1,0,2,3,4,9,11,16,31,33
UBCO,2016,W,BIOL,420,C,001,"SPEC TOPICS BIOL","Pelletier, Nathan",28,75.39,10.95,88,35,27,1,0,0,0,0,0,0,1,0,1,1,0,0,2,2,4,5,10,3,0
UBCO,2016,W,BIOL,420, ,OVERALL,"SPEC TOPICS BIOL"," ",115,83.13,11.05,98,35,110,2,1,0,2,0,0,0,2,0,2,1,0,2,3,4,9,11,16,31,33
UBCO,2016,W,BIOL,420,Y,001,"SPEC TOPICS BIOL","Deyholos, Michael",19,86.44,9.91,98,62,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,6,7
UBCO,2016,W,BIOL,420, ,OVERALL,"SPEC TOPICS BIOL"," ",115,83.13,11.05,98,35,110,2,1,0,2,0,0,0,2,0,2,1,0,2,3,4,9,11,16,31,33
UBCO,2016,W,BIOL,422, ,001,"CNSRVTN BIOL","Hodges, Karen",24,72.75,10.92,94,48,23,1,0,0,0,0,0,0,0,1,1,0,2,3,0,3,3,8,2,0,2
UBCO,2016,W,BIOL,422, ,OVERALL,"CNSRVTN BIOL"," ",24,72.75,10.92,94,48,23,1,0,0,0,0,0,0,0,1,1,0,2,3,0,3,3,8,2,0,2
UBCO,2016,W,BIOL,440, ,OVERALL,"HONOURS THESIS"," ",12,85.33,14.37,95,42,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,6
UBCO,2016,W,BIOL,444, ,001,"DYN MODL HUM ENV","Parrott, Lael",7,84.43,11.15,98,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2
UBCO,2016,W,BIOL,444, ,OVERALL,"DYN MODL HUM ENV"," ",7,84.43,11.15,98,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2
UBCO,2016,W,BIOL,452, ,OVERALL,"DIR STDY BIOL"," ",9,85.78,11.83,93,55,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,5
UBCO,2016,W,BIOL,452, ,OVERALL,"DIR STDY BIOL"," ",9,85.78,11.83,93,55,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,5
UBCO,2016,W,BIOL,467, ,001,"COMP ENVIRN PHYS","Reid, Scott",10,83.7,6.83,96,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2
UBCO,2016,W,BIOL,467, ,OVERALL,"COMP ENVIRN PHYS"," ",10,83.7,6.83,96,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2
UBCO,2016,W,BIOL,468, ,001,"MOL AP ECOL EVOL","Russello, Michael",24,76.96,13.78,90,24,23,1,0,0,0,0,0,1,0,0,1,0,0,1,1,2,4,2,5,7,1
UBCO,2016,W,BIOL,468, ,OVERALL,"MOL AP ECOL EVOL"," ",24,76.96,13.78,90,24,23,1,0,0,0,0,0,1,0,0,1,0,0,1,1,2,4,2,5,7,1
UBCO,2016,W,BIOL,501, ,001,"BIOLOGY SEMINAR","Deyholos, Michael",8,93.88,1.64,96,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
UBCO,2016,W,BIOL,501, ,OVERALL,"BIOLOGY SEMINAR"," ",8,93.88,1.64,96,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
UBCO,2016,W,BIOL,510, ,001,"PLNT-MCRB INTCTN","Hart, Miranda",4,92.5,0.71,93,92,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
UBCO,2016,W,BIOL,510, ,OVERALL,"PLNT-MCRB INTCTN"," ",4,92.5,0.71,93,92,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
UBCO,2016,W,BIOL,514, ,001,"ADV FIELD ECOLGY","Klironomos, John",4,85.33,8.74,95,78,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
UBCO,2016,W,BIOL,514, ,OVERALL,"ADV FIELD ECOLGY"," ",5,85.33,8.74,95,78,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
UBCO,2016,W,BIOL,520, ,OVERALL,"SPCL TPC BIOLOGY"," ",7,94.43,1.51,96,92,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
UBCO,2016,W,BIOL,520, ,OVERALL,"SPCL TPC BIOLOGY"," ",7,94.43,1.51,96,92,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
UBCO,2016,W,BIOL,520,Y,001,"SPCL TPC BIOLOGY","Deyholos, Michael",5,94.2,1.64,96,92,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
UBCO,2016,W,BIOL,520, ,OVERALL,"SPCL TPC BIOLOGY"," ",7,94.43,1.51,96,92,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
UBCO,2016,W,BIOL,520, ,OVERALL,"SPCL TPC BIOLOGY"," ",7,94.43,1.51,96,92,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,552, ,OVERALL,"DIR STUDIES BIOL"," ",5,88.2,2.17,90,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
UBCO,2016,W,BIOL,599, ,201,"M.SC. THESIS","",24,,,,,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,BIOL,599, ,OVERALL,"M.SC. THESIS"," ",29,,,,,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,BIOL,699, ,201,"PH.D. THESIS","",22,,,,,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,BIOL,699, ,OVERALL,"PH.D. THESIS"," ",24,,,,,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
