Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,PSYO,220, ,OVERALL,"LIFESPAN DEVLPMT"," ",258,76.62,13.82,97,0,249,5,1,0,3,2,0,0,2,1,5,14,7,9,16,23,30,25,42,52,31
UBCO,2016,W,PSYO,230, ,001,"BIOPSYO OF BEHVR","Rutherford, Barbara",194,68.16,17.93,100,23,156,30,8,0,0,0,0,2,8,20,30,18,8,21,10,15,20,12,12,14,26
UBCO,2016,W,PSYO,230, ,OVERALL,"BIOPSYO OF BEHVR"," ",194,68.16,17.93,100,23,156,30,8,0,0,0,0,2,8,20,30,18,8,21,10,15,20,12,12,14,26
UBCO,2016,W,PSYO,241, ,001,"PERSONALITY","Hatt, Linda",147,61.77,11.94,91,31,127,14,0,0,6,0,0,0,3,11,14,31,16,18,18,13,10,9,7,4,1
UBCO,2016,W,PSYO,241, ,OVERALL,"PERSONALITY"," ",147,61.77,11.94,91,31,127,14,0,0,6,0,0,0,3,11,14,31,16,18,18,13,10,9,7,4,1
UBCO,2016,W,PSYO,252, ,101,"INTROSOCIAL PSYO","Davies, Paul",294,74.34,10.4,99,47,291,1,1,0,1,0,0,0,0,1,1,8,12,23,36,39,44,35,41,29,24
UBCO,2016,W,PSYO,252, ,OVERALL,"INTROSOCIAL PSYO"," ",294,74.34,10.4,99,47,291,1,1,0,1,0,0,0,0,1,1,8,12,23,36,39,44,35,41,29,24
UBCO,2016,W,PSYO,270, ,001,"RSRCH MTH & DSGN","Wirtz, Derrick",196,80.72,8.81,98,55,193,0,3,0,0,0,0,0,0,0,0,0,3,1,5,19,31,27,41,34,32
UBCO,2016,W,PSYO,270, ,OVERALL,"RSRCH MTH & DSGN"," ",196,80.72,8.81,98,55,193,0,3,0,0,0,0,0,0,0,0,0,3,1,5,19,31,27,41,34,32
UBCO,2016,W,PSYO,271, ,101,"INTRO DATA ANLYS","Cioe, Jan",205,69.01,22.72,100,1,165,33,7,0,0,6,2,6,6,13,33,10,9,21,14,7,11,10,27,17,39
UBCO,2016,W,PSYO,271, ,OVERALL,"INTRO DATA ANLYS"," ",205,69.01,22.72,100,1,165,33,7,0,0,6,2,6,6,13,33,10,9,21,14,7,11,10,27,17,39
UBCO,2016,W,PSYO,310, ,001,"LEARNING","Krank, Marvin",118,79.12,11.91,98,32,115,2,1,0,0,0,0,0,1,1,2,1,2,5,6,13,15,13,18,17,25
UBCO,2016,W,PSYO,310, ,OVERALL,"LEARNING"," ",118,79.12,11.91,98,32,115,2,1,0,0,0,0,0,1,1,2,1,2,5,6,13,15,13,18,17,25
UBCO,2016,W,PSYO,311, ,001,"MEMORY","Rutherford, Barbara",101,70.75,17.25,97,0,92,8,1,0,0,3,0,0,2,3,8,5,4,8,11,7,10,9,20,14,4
UBCO,2016,W,PSYO,311, ,OVERALL,"MEMORY"," ",101,70.75,17.25,97,0,92,8,1,0,0,3,0,0,2,3,8,5,4,8,11,7,10,9,20,14,4
UBCO,2016,W,PSYO,313, ,001,"PERCEPTION","Gabias, Paul",16,80.5,13.47,94,50,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,2,6
UBCO,2016,W,PSYO,313, ,OVERALL,"PERCEPTION"," ",16,80.5,13.47,94,50,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,2,6
UBCO,2016,W,PSYO,314, ,001,"NON-VISL PRCPTN","Gabias, Paul",53,74.66,14.98,100,23,50,3,0,0,0,0,0,1,0,2,3,1,3,4,3,8,5,4,6,9,7
UBCO,2016,W,PSYO,314, ,OVERALL,"NON-VISL PRCPTN"," ",53,74.66,14.98,100,23,50,3,0,0,0,0,0,1,0,2,3,1,3,4,3,8,5,4,6,9,7
UBCO,2016,W,PSYO,315, ,001,"PSYO OF TOUCH I","Gabias, Paul",54,69.15,16.01,95,20,48,6,0,0,0,0,0,1,2,3,6,2,3,9,6,2,5,5,5,6,5
UBCO,2016,W,PSYO,315, ,OVERALL,"PSYO OF TOUCH I"," ",54,69.15,16.01,95,20,48,6,0,0,0,0,0,1,2,3,6,2,3,9,6,2,5,5,5,6,5
UBCO,2016,W,PSYO,316, ,001,"PSYO OF TOUCH II","Gabias, Paul",9,76.33,13.36,91,53,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,3,1,1
UBCO,2016,W,PSYO,316, ,OVERALL,"PSYO OF TOUCH II"," ",9,76.33,13.36,91,53,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,3,1,1
UBCO,2016,W,PSYO,317, ,001,"PSYO CREATIVITY","Gabora, Liane",85,75.72,15.23,100,18,82,3,0,0,0,0,1,1,1,0,3,1,8,5,5,8,4,10,18,9,14
UBCO,2016,W,PSYO,317, ,OVERALL,"PSYO CREATIVITY"," ",85,75.72,15.23,100,18,82,3,0,0,0,0,1,1,1,0,3,1,8,5,5,8,4,10,18,9,14
UBCO,2016,W,PSYO,321, ,001,"CHILD DEVELOPMT","Allan, Linda",118,74.33,12.24,96,36,110,4,4,0,0,0,0,0,1,3,4,2,3,14,10,11,13,10,17,18,12
UBCO,2016,W,PSYO,321, ,OVERALL,"CHILD DEVELOPMT"," ",118,74.33,12.24,96,36,110,4,4,0,0,0,0,0,1,3,4,2,3,14,10,11,13,10,17,18,12
UBCO,2016,W,PSYO,322, ,001,"ADOLESCENT DEV","Wentland, Jocelyn",64,77.08,12.1,92,0,63,1,0,0,0,1,0,0,0,0,1,0,1,2,2,3,11,14,16,11,3
UBCO,2016,W,PSYO,322, ,OVERALL,"ADOLESCENT DEV"," ",64,77.08,12.1,92,0,63,1,0,0,0,1,0,0,0,0,1,0,1,2,2,3,11,14,16,11,3
UBCO,2016,W,PSYO,323, ,101,"ADLT DEV & AGING","Allan, Linda",49,70.71,14.57,95,40,43,6,0,0,0,0,0,0,0,6,6,2,3,2,2,5,8,4,9,6,2
UBCO,2016,W,PSYO,323, ,OVERALL,"ADLT DEV & AGING"," ",49,70.71,14.57,95,40,43,6,0,0,0,0,0,0,0,6,6,2,3,2,2,5,8,4,9,6,2
UBCO,2016,W,PSYO,334, ,001,"NEUROSC COGNITN","Miller, Harry",67,66.81,11.9,87,38,59,4,4,0,0,0,0,0,1,3,4,5,6,8,8,8,8,5,3,8,0
UBCO,2016,W,PSYO,334, ,OVERALL,"NEUROSC COGNITN"," ",67,66.81,11.9,87,38,59,4,4,0,0,0,0,0,1,3,4,5,6,8,8,8,8,5,3,8,0
UBCO,2016,W,PSYO,335, ,001,"DRUGS & BEHAVR","Krank, Marvin",100,78.1,13.48,97,0,95,2,2,1,0,1,0,0,0,1,2,0,3,4,11,5,11,10,18,16,17
UBCO,2016,W,PSYO,335, ,002,"DRUGS & BEHAVR","Walsh, Zachary",203,75.71,12.69,99,0,200,2,1,0,0,1,0,0,1,0,2,5,10,11,17,26,29,15,32,32,23
UBCO,2016,W,PSYO,335, ,OVERALL,"DRUGS & BEHAVR"," ",303,76.49,12.98,99,0,295,4,3,1,0,2,0,0,1,1,4,5,13,15,28,31,40,25,50,48,40
UBCO,2016,W,PSYO,343, ,001,"PSYCHOPATHLGY I","Szostak, Carolyn",114,79.84,9.17,95,48,109,1,2,0,2,0,0,0,0,1,1,0,1,1,10,9,11,17,19,24,17
UBCO,2016,W,PSYO,343, ,OVERALL,"PSYCHOPATHLGY I"," ",114,79.84,9.17,95,48,109,1,2,0,2,0,0,0,0,1,1,0,1,1,10,9,11,17,19,24,17
UBCO,2016,W,PSYO,344, ,001,"PSYCHOPATHLGY II","Szostak, Carolyn",62,78.89,9.89,97,60,62,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,7,6,10,11,11
UBCO,2016,W,PSYO,344, ,OVERALL,"PSYCHOPATHLGY II"," ",62,78.89,9.89,97,60,62,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,7,6,10,11,11
UBCO,2016,W,PSYO,348, ,001,"HEALTH PSYO","Hatt, Linda",64,75.83,9.56,92,53,63,0,0,0,1,0,0,0,0,0,0,1,3,1,6,8,12,4,17,5,6
UBCO,2016,W,PSYO,348, ,002,"HEALTH PSYO","Hatt, Linda",102,73.54,9.89,94,50,100,0,0,0,2,0,0,0,0,0,0,6,2,7,13,10,16,10,24,9,3
UBCO,2016,W,PSYO,348, ,OVERALL,"HEALTH PSYO"," ",166,74.42,9.8,94,50,163,0,0,0,3,0,0,0,0,0,0,7,5,8,19,18,28,14,41,14,9
UBCO,2016,W,PSYO,349, ,001,"POSITIVE PSYO","Holder, Mark",88,80,7.19,92,57,88,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,9,18,25,17,7
UBCO,2016,W,PSYO,349, ,OVERALL,"POSITIVE PSYO"," ",88,80,7.19,92,57,88,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,9,18,25,17,7
UBCO,2016,W,PSYO,353, ,001,"PSYO HMN SEX I","Cioe, Jan",216,75.25,9.44,96,51,212,0,3,0,1,0,0,0,0,0,0,2,6,17,26,26,27,31,40,21,16
UBCO,2016,W,PSYO,353, ,OVERALL,"PSYO HMN SEX I"," ",216,75.25,9.44,96,51,212,0,3,0,1,0,0,0,0,0,0,2,6,17,26,26,27,31,40,21,16
UBCO,2016,W,PSYO,354, ,101,"PSYO HMN SEX II","Cioe, Jan",120,76.13,10.2,90,10,117,1,0,0,2,0,1,0,0,0,1,1,3,4,7,12,26,18,25,17,4
UBCO,2016,W,PSYO,354, ,OVERALL,"PSYO HMN SEX II"," ",120,76.13,10.2,90,10,117,1,0,0,2,0,1,0,0,0,1,1,3,4,7,12,26,18,25,17,4
UBCO,2016,W,PSYO,355, ,001,"FORENSIC PSYO I","Porter, Stephen",208,79.48,11.57,100,26,204,2,2,0,0,0,0,1,0,1,2,4,4,10,11,16,21,27,35,35,41
UBCO,2016,W,PSYO,355, ,OVERALL,"FORENSIC PSYO I"," ",208,79.48,11.57,100,26,204,2,2,0,0,0,0,1,0,1,2,4,4,10,11,16,21,27,35,35,41
UBCO,2016,W,PSYO,356, ,001,"FORENSIC PSYO II","Woodworth, Michael",148,71.88,12.83,94,36,139,7,2,0,0,0,0,0,2,5,7,8,13,8,11,16,21,18,17,19,8
UBCO,2016,W,PSYO,356, ,OVERALL,"FORENSIC PSYO II"," ",148,71.88,12.83,94,36,139,7,2,0,0,0,0,0,2,5,7,8,13,8,11,16,21,18,17,19,8
UBCO,2016,W,PSYO,372, ,001,"RSRCH METH&STATS","Cioe, Jan",34,87.71,6.23,98,74,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,12
UBCO,2016,W,PSYO,372, ,L01,"RSRCH METH&STATS","Cioe, Jan",6,,,,,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,PSYO,372, ,OVERALL,"RSRCH METH&STATS"," ",40,87.71,6.23,98,74,28,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,12
UBCO,2016,W,PSYO,373, ,001,"ADV RES MTH&STAT","O'Connor, Brian",25,84.92,4.67,95,76,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,5
UBCO,2016,W,PSYO,373, ,OVERALL,"ADV RES MTH&STAT"," ",25,84.92,4.67,95,76,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,5
UBCO,2016,W,PSYO,380,G,001,"TOPICS IN PSYO","Gabora, Liane",76,74.18,9.77,94,50,76,0,0,0,0,0,0,0,0,0,0,1,7,5,6,9,13,9,19,3,4
UBCO,2016,W,PSYO,380, ,OVERALL,"TOPICS IN PSYO"," ",149,75.95,8.77,94,50,149,0,0,0,0,0,0,0,0,0,0,1,7,9,8,17,23,24,38,16,6
UBCO,2016,W,PSYO,380,M,001,"TOPICS IN PSYO","Wentland, Jocelyn",73,77.78,7.2,93,60,73,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,10,15,19,13,2
UBCO,2016,W,PSYO,380, ,OVERALL,"TOPICS IN PSYO"," ",149,75.95,8.77,94,50,149,0,0,0,0,0,0,0,0,0,0,1,7,9,8,17,23,24,38,16,6
UBCO,2016,W,PSYO,380, ,OVERALL,"TOPICS IN PSYO"," ",149,75.95,8.77,94,50,149,0,0,0,0,0,0,0,0,0,0,1,7,9,8,17,23,24,38,16,6
UBCO,2016,W,PSYO,381, ,OVERALL,"DIR STUDIES PSYO"," ",29,86.81,12.87,95,30,25,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,4,0,3,18
UBCO,2016,W,PSYO,381, ,OVERALL,"DIR STUDIES PSYO"," ",29,86.81,12.87,95,30,25,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,4,0,3,18
UBCO,2016,W,PSYO,381, ,OVERALL,"DIR STUDIES PSYO"," ",29,86.81,12.87,95,30,25,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,4,0,3,18
UBCO,2016,W,PSYO,435, ,001,"SBSTNC USE ABUSE","Krank, Marvin",20,86.63,5.13,94,72,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,8
UBCO,2016,W,PSYO,435, ,OVERALL,"SBSTNC USE ABUSE"," ",20,86.63,5.13,94,72,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,8
UBCO,2016,W,PSYO,474, ,101,"PROGRAM EVAL","Wells, Susan J",5,88,4.36,95,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
UBCO,2016,W,PSYO,474, ,OVERALL,"PROGRAM EVAL"," ",5,88,4.36,95,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
UBCO,2016,W,PSYO,480,K,001,"ADV SP TOPC PSYO","Szostak, Carolyn",15,86,3.57,92,77,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,3
UBCO,2016,W,PSYO,480,K,002,"ADV SP TOPC PSYO","",15,82.87,12.36,92,40,14,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,4,4
UBCO,2016,W,PSYO,480, ,OVERALL,"ADV SP TOPC PSYO"," ",62,85.67,9.18,98,40,60,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,4,12,18,23
UBCO,2016,W,PSYO,480, ,OVERALL,"ADV SP TOPC PSYO"," ",62,85.67,9.18,98,40,60,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,4,12,18,23
UBCO,2016,W,PSYO,480,M,001,"ADV SP TOPC PSYO","Woodworth, Michael",22,87.05,6.59,98,75,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,10
UBCO,2016,W,PSYO,480, ,OVERALL,"ADV SP TOPC PSYO"," ",62,85.67,9.18,98,40,60,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,4,12,18,23
UBCO,2016,W,PSYO,480,N,001,"ADV SP TOPC PSYO","Gabora, Liane",10,86.44,14.4,98,59,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6
UBCO,2016,W,PSYO,480, ,OVERALL,"ADV SP TOPC PSYO"," ",62,85.67,9.18,98,40,60,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,4,12,18,23
UBCO,2016,W,PSYO,481, ,OVERALL,"DIRECTED STUDIES"," ",10,89.33,6.12,99,78,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6
UBCO,2016,W,PSYO,481, ,OVERALL,"DIRECTED STUDIES"," ",10,89.33,6.12,99,78,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6
UBCO,2016,W,PSYO,481, ,OVERALL,"DIRECTED STUDIES"," ",10,89.33,6.12,99,78,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6
UBCO,2016,W,PSYO,490, ,OVERALL,"UNDG HONS THESIS"," ",25,90.05,4.62,97,75,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,14
UBCO,2016,W,PSYO,506, ,001,"CNTMP THRS PSYC","Hatt, Linda",7,89.8,3.11,93,86,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
UBCO,2016,W,PSYO,506, ,OVERALL,"CNTMP THRS PSYC"," ",7,89.8,3.11,93,86,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
UBCO,2016,W,PSYO,507, ,001,"ADV STATS RSRCH","O'Connor, Brian",7,87.57,4.04,93,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2
UBCO,2016,W,PSYO,507, ,OVERALL,"ADV STATS RSRCH"," ",7,87.57,4.04,93,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2
UBCO,2016,W,PSYO,510, ,001,"PSYOPATH I","Porter, Stephen",6,93,1.26,94,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UBCO,2016,W,PSYO,510, ,OVERALL,"PSYOPATH I"," ",6,93,1.26,94,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UBCO,2016,W,PSYO,514, ,001,"PSYO ASSMT I","Holtzman, Susan",6,92.67,1.03,94,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UBCO,2016,W,PSYO,514, ,OVERALL,"PSYO ASSMT I"," ",6,92.67,1.03,94,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UBCO,2016,W,PSYO,516, ,101,"PSYO INTERVNT I","Walsh, Zachary",6,95.17,0.41,96,95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UBCO,2016,W,PSYO,516, ,OVERALL,"PSYO INTERVNT I"," ",6,95.17,0.41,96,95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UBCO,2016,W,PSYO,522, ,001,"BIOL BASES BEHAV","Miller, Harry",14,89.5,2.95,93,84,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7
UBCO,2016,W,PSYO,522, ,OVERALL,"BIOL BASES BEHAV"," ",14,89.5,2.95,93,84,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7
UBCO,2016,W,PSYO,523, ,001,"COGN BASES BEHAV","Rutherford, Barbara",4,89.5,1.73,91,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
UBCO,2016,W,PSYO,523, ,OVERALL,"COGN BASES BEHAV"," ",4,89.5,1.73,91,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
UBCO,2016,W,PSYO,530,A,001,"CLN PSYO PRCTM","Lutes, Lesley",11,89.78,4.49,94,79,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7
UBCO,2016,W,PSYO,530, ,OVERALL,"CLN PSYO PRCTM"," ",11,89.78,4.49,94,79,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7
UBCO,2016,W,PSYO,530, ,OVERALL,"CLN PSYO PRCTM"," ",11,89.78,4.49,94,79,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7
UBCO,2016,W,PSYO,599, ,201,"MASTER'S THESIS","",4,,,,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,PSYO,599, ,OVERALL,"MASTER'S THESIS"," ",5,,,,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,PSYO,699, ,201,"DOCTORAL DISS","",21,,,,,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,PSYO,699, ,OVERALL,"DOCTORAL DISS"," ",21,,,,,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
