Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,BIOC,402, ,001,"PROT STRC & FUNC","Vaisius, Allan",50,70.6,17.73,99,12,46,4,0,0,0,0,1,0,2,1,4,5,5,3,3,4,5,4,6,4,7
UBCO,2016,W,BIOC,402, ,OVERALL,"PROT STRC & FUNC"," ",50,70.6,17.73,99,12,46,4,0,0,0,0,1,0,2,1,4,5,5,3,3,4,5,4,6,4,7
UBCO,2016,W,BIOC,405, ,001,"LIPIDS & BIOMEMB","Vaisius, Allan",39,69.08,16,99,39,33,5,0,0,1,0,0,0,1,4,5,2,1,5,5,3,3,4,4,3,3
UBCO,2016,W,BIOC,405, ,OVERALL,"LIPIDS & BIOMEMB"," ",39,69.08,16,99,39,33,5,0,0,1,0,0,0,1,4,5,2,1,5,5,3,3,4,4,3,3
UBCO,2016,W,BIOC,407, ,001,"BIOC BAS DISEASE","Klegeris, Andis",53,73.58,12.45,97,37,51,2,0,0,0,0,0,0,1,1,2,2,5,2,2,5,7,8,11,5,4
UBCO,2016,W,BIOC,407, ,OVERALL,"BIOC BAS DISEASE"," ",53,73.58,12.45,97,37,51,2,0,0,0,0,0,0,1,1,2,2,5,2,2,5,7,8,11,5,4
UBCO,2016,W,BIOC,410, ,001,"NUCLEIC ACIDS","Vaisius, Allan",31,60.47,23.57,99,19,20,10,1,0,0,0,1,1,6,2,10,2,0,2,2,4,2,2,1,0,5
UBCO,2016,W,BIOC,410, ,OVERALL,"NUCLEIC ACIDS"," ",31,60.47,23.57,99,19,20,10,1,0,0,0,1,1,6,2,10,2,0,2,2,4,2,2,1,0,5
UBCO,2016,W,BIOC,420,X,001,"SPCL TOPICS BIOC","Li, Isaac",13,69.92,13.94,90,54,13,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,1,0,0,3,1
UBCO,2016,W,BIOC,420, ,OVERALL,"SPCL TOPICS BIOC"," ",13,69.92,13.94,90,54,13,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,1,0,0,3,1
UBCO,2016,W,BIOC,449, ,OVERALL,"HONOURS THESIS"," ",7,88.83,3.31,93,85,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
UBCO,2016,W,BIOC,493, ,101,"BIOTECH LAB","D'Souza, Brendan;Mahmoud, Soheil",49,90,3.59,95,81,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,30
UBCO,2016,W,BIOC,493, ,OVERALL,"BIOTECH LAB"," ",49,90,3.59,95,81,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,30
UBCO,2016,W,BIOC,530, ,001,"BIOC SEMINAR","Deyholos, Michael",6,93.5,1.76,95,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UBCO,2016,W,BIOC,530, ,OVERALL,"BIOC SEMINAR"," ",6,93.5,1.76,95,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UBCO,2016,W,BIOC,549, ,101,"MSC THESIS","",11,,,,,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,BIOC,549, ,OVERALL,"MSC THESIS"," ",12,,,,,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,BIOC,649, ,101,"PHD THESIS","",6,,,,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,BIOC,649, ,OVERALL,"PHD THESIS"," ",8,,,,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
