Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,ECON,221, ,OVERALL,"INTR STRAT THINK"," ",77,64.87,17.27,99,20,65,12,0,0,0,0,0,2,4,6,12,10,7,11,5,2,5,6,8,4,7
UBCO,2016,W,ECON,232, ,001,"HIST ECON THGHT","Wylie, Peter",49,77.46,9.02,93,50,48,0,1,0,0,0,0,0,0,0,0,1,1,1,2,6,6,10,11,5,5
UBCO,2016,W,ECON,232, ,OVERALL,"HIST ECON THGHT"," ",49,77.46,9.02,93,50,48,0,1,0,0,0,0,0,0,0,0,1,1,1,2,6,6,10,11,5,5
UBCO,2016,W,ECON,295, ,001,"MANAGERIAL ECON","Ozawa, Noriko",63,67.17,13.34,90,24,53,5,5,0,0,0,0,1,0,4,5,6,4,3,8,7,6,8,9,1,1
UBCO,2016,W,ECON,295, ,OVERALL,"MANAGERIAL ECON"," ",63,67.17,13.34,90,24,53,5,5,0,0,0,0,1,0,4,5,6,4,3,8,7,6,8,9,1,1
UBCO,2016,W,ECON,308, ,001,"INT MICROECON II","Ozawa, Noriko",36,58.32,15.29,82,30,22,12,2,0,0,0,0,0,2,10,12,1,4,4,2,2,3,1,5,0,0
UBCO,2016,W,ECON,308, ,OVERALL,"INT MICROECON II"," ",36,58.32,15.29,82,30,22,12,2,0,0,0,0,0,2,10,12,1,4,4,2,2,3,1,5,0,0
UBCO,2016,W,ECON,309, ,001,"INTMDT MACRECON ","Islam, Khan",14,69.07,8.92,86,58,14,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,2,0,0,2,0
UBCO,2016,W,ECON,309, ,OVERALL,"INTMDT MACRECON "," ",14,69.07,8.92,86,58,14,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,2,0,0,2,0
UBCO,2016,W,ECON,327, ,001,"INTRO EMPIR ECON","Pinno, Karl",54,73.11,12.25,96,51,54,0,0,0,0,0,0,0,0,0,0,1,9,6,4,5,3,8,6,8,4
UBCO,2016,W,ECON,327, ,OVERALL,"INTRO EMPIR ECON"," ",54,73.11,12.25,96,51,54,0,0,0,0,0,0,0,0,0,0,1,9,6,4,5,3,8,6,8,4
UBCO,2016,W,ECON,328, ,002,"METHOD EMP RSRCH","Hickey, Ross",57,70.54,12.96,93,15,55,2,0,0,0,0,1,0,0,1,2,1,5,8,6,6,9,6,7,4,3
UBCO,2016,W,ECON,328, ,OVERALL,"METHOD EMP RSRCH"," ",57,70.54,12.96,93,15,55,2,0,0,0,0,1,0,0,1,2,1,5,8,6,6,9,6,7,4,3
UBCO,2016,W,ECON,330, ,001,"WORLD ECON 1800","Wylie, Peter",59,78.39,8.11,93,60,59,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,4,22,11,4
UBCO,2016,W,ECON,330, ,OVERALL,"WORLD ECON 1800"," ",59,78.39,8.11,93,60,59,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,4,22,11,4
UBCO,2016,W,ECON,331, ,001,"WORLD ECON 1800+","Wylie, Peter",83,79.67,9.42,98,55,83,0,0,0,0,0,0,0,0,0,0,0,2,4,3,6,13,5,22,11,17
UBCO,2016,W,ECON,331, ,OVERALL,"WORLD ECON 1800+"," ",83,79.67,9.42,98,55,83,0,0,0,0,0,0,0,0,0,0,0,2,4,3,6,13,5,22,11,17
UBCO,2016,W,ECON,339, ,001,"ECON TECH CHANGE","Carlaw, Kenneth",33,70.91,11.08,89,55,32,0,1,0,0,0,0,0,0,0,0,0,7,3,3,6,1,1,7,4,0
UBCO,2016,W,ECON,339, ,OVERALL,"ECON TECH CHANGE"," ",33,70.91,11.08,89,55,32,0,1,0,0,0,0,0,0,0,0,0,7,3,3,6,1,1,7,4,0
UBCO,2016,W,ECON,340, ,001,"FINANCIAL ECON","Pasula, Kit",58,74.46,16.61,99,24,56,1,1,0,0,0,0,1,0,0,1,8,3,3,4,4,6,4,7,4,13
UBCO,2016,W,ECON,340, ,OVERALL,"FINANCIAL ECON"," ",58,74.46,16.61,99,24,56,1,1,0,0,0,0,1,0,0,1,8,3,3,4,4,6,4,7,4,13
UBCO,2016,W,ECON,345, ,001,"MONEY & BANKING","Islam, Khan",54,67.6,13.01,93,35,47,6,1,0,0,0,0,0,2,4,6,3,0,11,5,3,6,8,9,1,1
UBCO,2016,W,ECON,345, ,002,"MONEY & BANKING","Islam, Khan",67,67.33,12.54,90,36,61,5,1,0,0,0,0,0,2,3,5,3,7,16,4,7,6,4,6,7,1
UBCO,2016,W,ECON,345, ,OVERALL,"MONEY & BANKING"," ",121,67.45,12.7,93,35,108,11,2,0,0,0,0,0,4,7,11,6,7,27,9,10,12,12,15,8,2
UBCO,2016,W,ECON,351, ,001,"WOMEN IN ECONOMY","Picault, Julien",28,66.36,19.03,91,23,23,5,0,0,0,0,0,2,2,1,5,0,3,1,2,4,2,1,6,3,1
UBCO,2016,W,ECON,351, ,OVERALL,"WOMEN IN ECONOMY"," ",28,66.36,19.03,91,23,23,5,0,0,0,0,0,2,2,1,5,0,3,1,2,4,2,1,6,3,1
UBCO,2016,W,ECON,355, ,001,"INTL TRADE","Pasula, Kit",43,76.23,14.95,99,50,43,0,0,0,0,0,0,0,0,0,0,5,4,3,2,1,0,3,14,4,7
UBCO,2016,W,ECON,355, ,002,"INTL TRADE","Pinno, Karl",66,77.62,10.7,97,56,66,0,0,0,0,0,0,0,0,0,0,0,5,2,7,4,9,8,10,13,8
UBCO,2016,W,ECON,355, ,OVERALL,"INTL TRADE"," ",109,77.07,12.51,99,50,109,0,0,0,0,0,0,0,0,0,0,5,9,5,9,5,9,11,24,17,15
UBCO,2016,W,ECON,356, ,001,"INTL FINANCE","Pasula, Kit",40,70.15,19.41,99,28,37,3,0,0,0,0,0,2,1,0,3,6,4,2,4,2,2,2,2,6,7
UBCO,2016,W,ECON,356, ,002,"INTL FINANCE","Pasula, Kit",59,73.97,19.52,99,12,55,3,1,0,0,0,1,1,1,0,3,8,3,4,1,3,5,3,8,5,15
UBCO,2016,W,ECON,356, ,OVERALL,"INTL FINANCE"," ",99,72.41,19.47,99,12,92,6,1,0,0,0,1,3,2,0,6,14,7,6,5,5,7,5,10,11,22
UBCO,2016,W,ECON,358, ,001,"COMPET INT ECON","Wylie, Peter",63,83.02,12.22,96,0,62,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,4,21,14,19
UBCO,2016,W,ECON,358, ,OVERALL,"COMPET INT ECON"," ",63,83.02,12.22,96,0,62,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,4,21,14,19
UBCO,2016,W,ECON,360, ,001,"LABOR EC&MANPOWR","Javdani, Mohsen",28,76.86,10.53,97,47,27,1,0,0,0,0,0,0,0,1,1,0,0,2,1,3,4,5,7,1,4
UBCO,2016,W,ECON,360, ,OVERALL,"LABOR EC&MANPOWR"," ",28,76.86,10.53,97,47,27,1,0,0,0,0,0,0,0,1,1,0,0,2,1,3,4,5,7,1,4
UBCO,2016,W,ECON,361, ,001,"EC OF INDUST REL","Picault, Julien",17,74.24,10.02,92,45,16,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,3,4,3,1,1
UBCO,2016,W,ECON,361, ,OVERALL,"EC OF INDUST REL"," ",17,74.24,10.02,92,45,16,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,3,4,3,1,1
UBCO,2016,W,ECON,370, ,001,"BNFT-CST ANLYSIS","Picault, Julien",34,70.38,14.89,92,20,30,2,1,0,1,0,0,1,1,0,2,0,2,3,4,5,3,1,9,0,3
UBCO,2016,W,ECON,370, ,OVERALL,"BNFT-CST ANLYSIS"," ",34,70.38,14.89,92,20,30,2,1,0,1,0,0,1,1,0,2,0,2,3,4,5,3,1,9,0,3
UBCO,2016,W,ECON,371, ,001,"ECON OF ENVIRNMT","Islam, Khan",43,65.83,14.44,95,34,37,4,2,0,0,0,0,0,3,1,4,3,7,4,5,4,3,5,2,1,3
UBCO,2016,W,ECON,371, ,OVERALL,"ECON OF ENVIRNMT"," ",43,65.83,14.44,95,34,37,4,2,0,0,0,0,0,3,1,4,3,7,4,5,4,3,5,2,1,3
UBCO,2016,W,ECON,386, ,001,"INDUST ORG & REG","Picault, Julien",30,63.37,14.36,90,25,27,3,0,0,0,0,0,1,1,1,3,3,5,4,4,1,4,2,2,1,1
UBCO,2016,W,ECON,386, ,OVERALL,"INDUST ORG & REG"," ",30,63.37,14.36,90,25,27,3,0,0,0,0,0,1,1,1,3,3,5,4,4,1,4,2,2,1,1
UBCO,2016,W,ECON,391,E,001,"TOPICS IN ECONOM","Picault, Julien",10,78.1,4.56,88,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,0
UBCO,2016,W,ECON,391, ,OVERALL,"TOPICS IN ECONOM"," ",20,75.7,19.41,96,0,19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,5,3,5,2,2
UBCO,2016,W,ECON,391, ,OVERALL,"TOPICS IN ECONOM"," ",20,75.7,19.41,96,0,19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,5,3,5,2,2
UBCO,2016,W,ECON,391,O,001,"TOPICS IN ECONOM","Pinno, Karl",10,73.3,27.6,96,0,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,2,1,2
UBCO,2016,W,ECON,391, ,OVERALL,"TOPICS IN ECONOM"," ",20,75.7,19.41,96,0,19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,5,3,5,2,2
UBCO,2016,W,ECON,401, ,001,"APPLIED ECON","Ozawa, Noriko",11,74.64,10.36,88,55,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,3,2,0
UBCO,2016,W,ECON,401, ,OVERALL,"APPLIED ECON"," ",11,74.64,10.36,88,55,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,3,2,0
UBCO,2016,W,ECON,402, ,001,"APPL MACRO ECON","Pasula, Kit",9,81.89,18.46,96,38,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,5
UBCO,2016,W,ECON,402, ,OVERALL,"APPL MACRO ECON"," ",9,81.89,18.46,96,38,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,5
UBCO,2016,W,ECON,427, ,001,"ECONOMETRICS","Javdani, Mohsen",8,81,15.46,96,55,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3
UBCO,2016,W,ECON,427, ,OVERALL,"ECONOMETRICS"," ",8,81,15.46,96,55,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3
