Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,MGMT,340, ,OVERALL,"INTRO MGMT COMMS"," ",158,78.47,6.52,92,42,157,1,0,0,0,0,0,0,0,1,1,1,0,0,2,15,30,30,50,26,3
UBCO,2016,W,MGMT,350, ,001,"INTRO IT MGMT","Zvaniga, Eric",48,77.21,7.48,90,42,47,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,9,14,12,5,1
UBCO,2016,W,MGMT,350, ,002,"INTRO IT MGMT","Zvaniga, Eric",44,75.8,6.65,88,60,44,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,8,11,8,5,0
UBCO,2016,W,MGMT,350, ,003,"INTRO IT MGMT","Zvaniga, Eric",66,77.64,5.91,91,60,66,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,15,16,18,6,2
UBCO,2016,W,MGMT,350, ,OVERALL,"INTRO IT MGMT"," ",158,76.99,6.63,91,42,157,1,0,0,0,0,0,0,0,1,1,0,0,4,4,19,32,41,38,16,3
UBCO,2016,W,MGMT,355, ,101,"OPERATIONS MGMT","Cho, Jacob Yunkyung",46,76.54,8.43,98,58,46,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,7,7,13,3,3
UBCO,2016,W,MGMT,355, ,102,"OPERATIONS MGMT","Cho, Jacob Yunkyung",43,76.42,7,89,60,43,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,9,11,8,6,0
UBCO,2016,W,MGMT,355, ,103,"OPERATIONS MGMT","Cho, Jacob Yunkyung",63,77.83,8.07,94,61,63,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,13,13,8,11,5
UBCO,2016,W,MGMT,355, ,OVERALL,"OPERATIONS MGMT"," ",152,77.04,7.88,98,58,152,0,0,0,0,0,0,0,0,0,0,0,1,6,10,18,29,31,29,20,8
UBCO,2016,W,MGMT,360, ,001,"BSNS CNDTN ANLYS","Lembke, Swantje",47,73.81,5.84,83,58,47,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,16,10,8,0,0
UBCO,2016,W,MGMT,360, ,002,"BSNS CNDTN ANLYS","Lembke, Swantje",43,71.26,8.12,83,56,43,0,0,0,0,0,0,0,0,0,0,0,3,7,6,2,10,10,5,0,0
UBCO,2016,W,MGMT,360, ,003,"BSNS CNDTN ANLYS","Lembke, Swantje",63,76.89,6.66,89,62,63,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,19,11,10,11,0
UBCO,2016,W,MGMT,360, ,OVERALL,"BSNS CNDTN ANLYS"," ",153,74.36,7.22,89,56,153,0,0,0,0,0,0,0,0,0,0,0,4,9,14,16,45,31,23,11,0
UBCO,2016,W,MGMT,380, ,101,"SUSTNBLTY & BSNS","Bhardwaj, Arjun",47,80.3,5.64,91,65,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,25,7,1
UBCO,2016,W,MGMT,380, ,102,"SUSTNBLTY & BSNS","Bhardwaj, Arjun",43,79.74,6.69,90,62,43,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,11,9,12,1
UBCO,2016,W,MGMT,380, ,103,"SUSTNBLTY & BSNS","Bhardwaj, Arjun",62,82.89,3.69,91,69,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,32,17,3
UBCO,2016,W,MGMT,380, ,OVERALL,"SUSTNBLTY & BSNS"," ",152,81.2,5.45,91,62,152,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,24,66,36,5
UBCO,2016,W,MGMT,390, ,101,"INDSTR ANLYS PRJ","Webster, Norine",46,74.57,5.96,92,62,46,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,11,9,6,2,1
UBCO,2016,W,MGMT,390, ,102,"INDSTR ANLYS PRJ","Webster, Norine",50,72.54,7.45,87,57,50,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,11,10,6,2,0
UBCO,2016,W,MGMT,390, ,103,"INDSTR ANLYS PRJ","Webster, Norine",65,77.98,6.45,93,61,65,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,10,19,18,7,2
UBCO,2016,W,MGMT,390, ,OVERALL,"INDSTR ANLYS PRJ"," ",161,75.32,7.01,93,57,161,0,0,0,0,0,0,0,0,0,0,0,3,7,11,26,32,38,30,11,3
UBCO,2016,W,MGMT,400, ,001,"INT FINANCL ACCT","Gumpinger, Sarah;Westwell, Sheila",48,75.1,10.39,95,56,48,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8,4,7,7,5,5
UBCO,2016,W,MGMT,400, ,OVERALL,"INT FINANCL ACCT"," ",48,75.1,10.39,95,56,48,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8,4,7,7,5,5
UBCO,2016,W,MGMT,401, ,001,"INT MANAGRL ACCT","Ebl, Tamara",51,72.92,11.01,95,50,50,0,1,0,0,0,0,0,0,0,0,3,2,3,9,7,6,4,7,6,3
UBCO,2016,W,MGMT,401, ,OVERALL,"INT MANAGRL ACCT"," ",51,72.92,11.01,95,50,50,0,1,0,0,0,0,0,0,0,0,3,2,3,9,7,6,4,7,6,3
UBCO,2016,W,MGMT,402, ,001,"INCM TAX IN CND","Gumpinger, Sarah;Westwell, Sheila",13,70.33,10.41,90,57,12,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,4,0,0,1,1
UBCO,2016,W,MGMT,402, ,002,"INCM TAX IN CND","Gumpinger, Sarah;Westwell, Sheila",36,76,9.56,93,51,36,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,8,2,6,5,3
UBCO,2016,W,MGMT,402, ,OVERALL,"INCM TAX IN CND"," ",49,74.58,9.98,93,51,48,0,1,0,0,0,0,0,0,0,0,1,2,4,2,9,12,2,6,6,4
UBCO,2016,W,MGMT,403, ,001,"AUDT ASSRC SRVCS","Fairweather, Annette;Gumpinger, Sarah;Westwell, Sheila",43,72.23,11.54,96,45,42,1,0,0,0,0,0,0,0,1,1,3,2,2,7,7,3,6,5,4,3
UBCO,2016,W,MGMT,403, ,OVERALL,"AUDT ASSRC SRVCS"," ",43,72.23,11.54,96,45,42,1,0,0,0,0,0,0,0,1,1,3,2,2,7,7,3,6,5,4,3
UBCO,2016,W,MGMT,404, ,101,"ADV FINANCL ACCT","Gumpinger, Sarah;Westwell, Sheila",43,75.91,11.22,96,43,42,1,0,0,0,0,0,0,0,1,1,0,1,3,3,3,14,3,5,5,5
UBCO,2016,W,MGMT,404, ,OVERALL,"ADV FINANCL ACCT"," ",43,75.91,11.22,96,43,42,1,0,0,0,0,0,0,0,1,1,0,1,3,3,3,14,3,5,5,5
UBCO,2016,W,MGMT,405, ,101,"ADV MANAGRL ACCT","Ebl, Tamara",38,78.57,11.64,97,50,37,0,1,0,0,0,0,0,0,0,0,2,0,1,3,5,2,4,5,9,6
UBCO,2016,W,MGMT,405, ,OVERALL,"ADV MANAGRL ACCT"," ",38,78.57,11.64,97,50,37,0,1,0,0,0,0,0,0,0,0,2,0,1,3,5,2,4,5,9,6
UBCO,2016,W,MGMT,410, ,001,"LDRSHP CMPX ENVR","Whitehead, John",64,84.98,10.44,96,32,60,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,5,12,22,19
UBCO,2016,W,MGMT,410, ,OVERALL,"LDRSHP CMPX ENVR"," ",64,84.98,10.44,96,32,60,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,5,12,22,19
UBCO,2016,W,MGMT,411, ,101,"HR MANAGEMENT","Rahman, Afzalur",49,74.63,6.4,87,60,48,0,1,0,0,0,0,0,0,0,0,0,0,2,2,11,9,7,14,3,0
UBCO,2016,W,MGMT,411, ,OVERALL,"HR MANAGEMENT"," ",49,74.63,6.4,87,60,48,0,1,0,0,0,0,0,0,0,0,0,0,2,2,11,9,7,14,3,0
UBCO,2016,W,MGMT,412, ,101,"NEGOTIATIONS","Zvaniga, Eric",56,75.2,8.66,90,34,55,1,0,0,0,0,0,0,1,0,1,0,0,3,3,8,12,12,11,4,2
UBCO,2016,W,MGMT,412, ,OVERALL,"NEGOTIATIONS"," ",56,75.2,8.66,90,34,55,1,0,0,0,0,0,0,1,0,1,0,0,3,3,8,12,12,11,4,2
UBCO,2016,W,MGMT,419,O,001,"SPCL TPCS MGMT","Cho, Jacob Yunkyung",30,83.97,6.05,94,71,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,8,8,7
UBCO,2016,W,MGMT,419, ,OVERALL,"SPCL TPCS MGMT"," ",30,83.97,6.05,94,71,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,8,8,7
UBCO,2016,W,MGMT,421, ,101,"OUTSRC/OFFSHR/GL","Lembke, Swantje",26,72.81,9.12,90,55,26,0,0,0,0,0,0,0,0,0,0,0,3,1,1,6,6,5,1,2,1
UBCO,2016,W,MGMT,421, ,OVERALL,"OUTSRC/OFFSHR/GL"," ",26,72.81,9.12,90,55,26,0,0,0,0,0,0,0,0,0,0,0,3,1,1,6,6,5,1,2,1
UBCO,2016,W,MGMT,422, ,001,"PROJECT MGMT","Webster, Norine",31,76.71,7.71,93,59,28,0,3,0,0,0,0,0,0,0,0,0,1,0,2,4,7,2,8,3,1
UBCO,2016,W,MGMT,422, ,OVERALL,"PROJECT MGMT"," ",34,76.71,7.71,93,59,28,0,6,0,0,0,0,0,0,0,0,0,1,0,2,4,7,2,8,3,1
UBCO,2016,W,MGMT,423, ,001,"E-COMMERCE","Weischedel, Birgit",43,78.6,11.02,94,34,42,1,0,0,0,0,0,0,1,0,1,0,1,1,2,3,5,6,9,12,3
UBCO,2016,W,MGMT,423, ,OVERALL,"E-COMMERCE"," ",43,78.6,11.02,94,34,42,1,0,0,0,0,0,0,1,0,1,0,1,1,2,3,5,6,9,12,3
UBCO,2016,W,MGMT,429,C,001,"SPCL TPCS IT MGM","Marcolin, Barbara",22,87.41,6.39,97,75,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,12
UBCO,2016,W,MGMT,429, ,OVERALL,"SPCL TPCS IT MGM"," ",28,84.86,7.57,97,73,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,1,12
UBCO,2016,W,MGMT,429,D,001,"SPCL TPCS IT MGM","Pelletier, Nathan",6,75.5,2.07,79,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
UBCO,2016,W,MGMT,429, ,OVERALL,"SPCL TPCS IT MGM"," ",28,84.86,7.57,97,73,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,1,12
UBCO,2016,W,MGMT,435, ,101,"RISK MGMT","Mitropolsky, Elena",35,78.74,6.38,93,70,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,9,5,2
UBCO,2016,W,MGMT,435, ,OVERALL,"RISK MGMT"," ",35,78.74,6.38,93,70,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,9,5,2
UBCO,2016,W,MGMT,436, ,101,"INVESTMENTS","HENDERSON, JOHN D",68,73.49,9.31,93,36,67,1,0,0,0,0,0,0,1,0,1,0,2,4,6,14,12,15,5,7,2
UBCO,2016,W,MGMT,436, ,OVERALL,"INVESTMENTS"," ",68,73.49,9.31,93,36,67,1,0,0,0,0,0,0,1,0,1,0,2,4,6,14,12,15,5,7,2
UBCO,2016,W,MGMT,439,B,001,"SPCL TPCS FINANC","Raddatz, Connie",25,75.88,4.48,85,65,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,10,2,1,0
UBCO,2016,W,MGMT,439, ,OVERALL,"SPCL TPCS FINANC"," ",112,82.61,9.57,100,65,111,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,23,20,18,14,27
UBCO,2016,W,MGMT,439,E,001,"SPCL TPCS FINANC","Mitropolsky, Elena",87,84.57,9.78,100,70,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,14,10,16,13,27
UBCO,2016,W,MGMT,439, ,OVERALL,"SPCL TPCS FINANC"," ",112,82.61,9.57,100,65,111,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,23,20,18,14,27
UBCO,2016,W,MGMT,440, ,001,"BRND CLTR MRKTNG","Joy, Annamma",53,79.09,6.66,88,51,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,8,14,14,12,0
UBCO,2016,W,MGMT,440, ,OVERALL,"BRND CLTR MRKTNG"," ",53,79.09,6.66,88,51,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,8,14,14,12,0
UBCO,2016,W,MGMT,441, ,001,"MRKTNG STRATEGY","Webster, Norine",19,76.22,19.72,89,0,17,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,4,5,5,0
UBCO,2016,W,MGMT,441, ,OVERALL,"MRKTNG STRATEGY"," ",19,76.22,19.72,89,0,17,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,4,5,5,0
UBCO,2016,W,MGMT,442, ,001,"CNSMR BEHVR","Zhu, Ying",70,77,10.16,93,50,68,0,2,0,0,0,0,0,0,0,0,2,2,6,1,8,6,12,15,9,7
UBCO,2016,W,MGMT,442, ,OVERALL,"CNSMR BEHVR"," ",70,77,10.16,93,50,68,0,2,0,0,0,0,0,0,0,0,2,2,6,1,8,6,12,15,9,7
UBCO,2016,W,MGMT,443, ,001,"NEW PRDT & SRVC","Webster, Norine",49,76.65,12.35,87,0,47,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,10,10,18,6,0
UBCO,2016,W,MGMT,443, ,OVERALL,"NEW PRDT & SRVC"," ",49,76.65,12.35,87,0,47,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,10,10,18,6,0
UBCO,2016,W,MGMT,450, ,001,"ENTRPR & SM FIRM","Desmoulin, Geoffrey",43,84.45,8.75,97,68,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,10,13
UBCO,2016,W,MGMT,450, ,OVERALL,"ENTRPR & SM FIRM"," ",43,84.45,8.75,97,68,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,10,13
UBCO,2016,W,MGMT,480, ,001,"LAW & BUSINESS","Pratch, Monic",51,79.43,12.15,100,50,51,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,5,7,8,10,10
UBCO,2016,W,MGMT,480, ,101,"LAW & BUSINESS","Pratch, Monic",68,78.98,11.78,100,55,66,0,2,0,0,0,0,0,0,0,0,0,4,2,3,10,6,10,13,3,15
UBCO,2016,W,MGMT,480, ,OVERALL,"LAW & BUSINESS"," ",119,79.18,11.89,100,50,117,0,2,0,0,0,0,0,0,0,0,2,6,4,5,13,11,17,21,13,25
UBCO,2016,W,MGMT,481, ,001,"STRTGY CHNG MGMT","Webster, Norine",21,79.6,6.45,91,69,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,7,4,1
UBCO,2016,W,MGMT,481, ,OVERALL,"STRTGY CHNG MGMT"," ",21,79.6,6.45,91,69,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,7,4,1
UBCO,2016,W,MGMT,482, ,101,"INTL BUSINESS","Bhardwaj, Arjun",49,79.87,6.9,92,62,47,0,2,0,0,0,0,0,0,0,0,0,0,1,1,6,5,5,18,7,4
UBCO,2016,W,MGMT,482, ,OVERALL,"INTL BUSINESS"," ",49,79.87,6.9,92,62,47,0,2,0,0,0,0,0,0,0,0,0,0,1,1,6,5,5,18,7,4
UBCO,2016,W,MGMT,490, ,001,"CAPSTONE SERVC","Fields, Russel;Jenkins, David;Ruetz, Greg",80,81.09,7.32,91,61,79,0,1,0,0,0,0,0,0,0,0,0,0,4,2,4,4,11,16,34,4
UBCO,2016,W,MGMT,490, ,101,"CAPSTONE SERVC","Fields, Russel;Jenkins, David;Ruetz, Greg",100,83.45,3.31,90,76,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,38,3
UBCO,2016,W,MGMT,490, ,OVERALL,"CAPSTONE SERVC"," ",180,82.4,5.57,91,61,178,0,2,0,0,0,0,0,0,0,0,0,0,4,2,4,4,18,67,72,7
